reporting_month,purchase_order_id,purchase_order_line_id,shipment_id,supplier_id,supplier_name,supplier_tier,category,subcategory,country,region,currency,sku,order_date,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_status,line_status,ordered_quantity,received_quantity,rejected_quantity,returned_quantity,unit_of_measure,contract_unit_price,invoiced_unit_price,invoiced_quantity,invoice_number,invoice_date,invoice_due_date,payment_date,invoice_status,inspection_date,defect_code,issue_opened_at,first_supplier_response_at,issue_resolved_at,expedite_requested_flag,expedite_reason,contract_required_delivery_days,contract_min_order_quantity,required_compliance_documents,valid_compliance_documents,supplier_audit_date,supplier_audit_expiry_date,sustainability_certificate_status,payment_terms_days,account_manager,primary_contact_channel
2024-11,PO-2024-000179,PO-2024-000179-L03,SHP-202411-000179,SUP-058,Juniper Systems,Watchlist,MRO Supplies,Filters,Brazil,Latin America,BRL,SKU-MRO-371,2024-11-29,2025-01-06,2024-12-21,,Open,Open,277,0,0,0,EA,81.85,,,,,,,,,,,,,N,,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-000179,PO-2024-000179-L04,SHP-202411-000179,SUP-058,Juniper Systems,Watchlist,MRO Supplies,Hand Tools,Brazil,Latin America,BRL,SKU-MRO-384,2024-11-29,2025-01-06,2024-12-21,,Open,Open,268,0,0,0,SET,86.37,,,,,,,,,,,,,N,,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-12,PO-2024-000180,PO-2024-000180-L01,SHP-202412-000180,SUP-015,Cinderline Materials,Strategic,Packaging,Protective Foam,Japan,East Asia,JPY,SKU-PKG-147,2024-12-02,2025-01-10,2025-01-06,2025-01-04,Delivered,Fully Received,42,42,0,0,M,440.59,440.59,42,INV-202412-000180,2025-01-05,2025-02-04,2025-02-13,Paid,2025-01-06,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-000180,PO-2024-000180-L02,SHP-202412-000180,SUP-015,Cinderline Materials,Strategic,Packaging,Protective Foam,Japan,East Asia,JPY,SKU-PKG-160,2024-12-02,2025-01-10,2025-01-06,2025-01-04,Delivered,Fully Received,53,53,0,0,M,500.86,500.86,53,INV-202412-000180,2025-01-05,2025-02-04,2025-02-13,Paid,2025-01-07,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-000180,PO-2024-000180-L03,SHP-202412-000180,SUP-015,Cinderline Materials,Strategic,MRO Supplies,Hand Tools,Japan,East Asia,JPY,SKU-MRO-173,2024-12-02,2025-01-10,2025-01-06,2025-01-04,Delivered,Fully Received,87,87,0,0,SET,2663.39,2663.39,87,INV-202412-000180,2025-01-05,2025-02-04,2025-02-13,Paid,2025-01-05,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-000180,PO-2024-000180-L04,SHP-202412-000180,SUP-015,Cinderline Materials,Strategic,Packaging,Corrugated Cartons,Japan,East Asia,JPY,SKU-PKG-186,2024-12-02,2025-01-10,2025-01-06,2025-01-04,Delivered,Fully Received,56,56,0,0,BOX,539.73,539.73,56,INV-202412-000180,2025-01-05,2025-02-04,2025-02-13,Paid,2025-01-06,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-000180,PO-2024-000180-L05,SHP-202412-000180,SUP-015,Cinderline Materials,Strategic,Office Consumables,Printer Supplies,Japan,East Asia,JPY,SKU-OFF-199,2024-12-02,2025-01-10,2025-01-06,2025-01-04,Delivered,Fully Received,66,66,0,0,BOX,867.40,867.40,66,INV-202412-000180,2025-01-05,2025-02-04,2025-02-13,Paid,2025-01-07,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2025-01,PO-2025-000181,PO-2025-000181-L01,SHP-202501-000181,SUP-044,Heliox Industries,Standard,Electrical,Connectors,Sweden,Northern Europe,SEK,SKU-ELE-309,2025-01-30,2025-03-08,2025-03-04,,Open,Open,115,0,0,0,EA,118.68,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-000181,PO-2025-000181-L02,SHP-202501-000181,SUP-044,Heliox Industries,Standard,Electrical,Cables,Sweden,Northern Europe,SEK,SKU-ELE-322,2025-01-30,2025-03-08,2025-03-04,,Open,Open,133,0,0,0,M,145.90,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-000181,PO-2025-000181-L03,SHP-202501-000181,SUP-044,Heliox Industries,Standard,Electrical,Connectors,Sweden,Northern Europe,SEK,SKU-ELE-335,2025-01-30,2025-03-08,2025-03-04,,Open,Open,199,0,0,0,EA,130.77,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-000181,PO-2025-000181-L04,SHP-202501-000181,SUP-044,Heliox Industries,Standard,Electrical,Connectors,Sweden,Northern Europe,SEK,SKU-ELE-348,2025-01-30,2025-03-08,2025-03-04,,Open,Open,194,0,0,0,EA,132.72,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-02,PO-2025-000182,PO-2025-000182-L01,SHP-202502-000182,SUP-001,Asterion Components,Strategic,Electronics,Control Modules,United States,North America,USD,SKU-ELC-111,2025-02-15,2025-03-12,2025-02-27,2025-02-25,Delivered,Fully Received,16,16,0,0,EA,18.23,18.23,16,INV-202502-000182,2025-02-28,2025-03-30,2025-04-03,Paid,2025-02-26,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-02,PO-2025-000182,PO-2025-000182-L02,SHP-202502-000182,SUP-001,Asterion Components,Strategic,Packaging,Corrugated Cartons,United States,North America,USD,SKU-PKG-124,2025-02-15,2025-03-12,2025-02-27,2025-02-25,Delivered,Fully Received,22,22,0,0,BOX,2.78,2.78,22,INV-202502-000182,2025-02-28,2025-03-30,2025-04-03,Paid,2025-02-27,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-02,PO-2025-000182,PO-2025-000182-L03,SHP-202502-000182,SUP-001,Asterion Components,Strategic,Electronics,Control Modules,United States,North America,USD,SKU-ELC-137,2025-02-15,2025-03-12,2025-02-27,2025-02-25,Delivered,Fully Received,30,30,0,0,EA,17.12,17.12,30,INV-202502-000182,2025-02-28,2025-03-30,2025-04-03,Paid,2025-02-28,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-02,PO-2025-000182,PO-2025-000182-L04,SHP-202502-000182,SUP-001,Asterion Components,Strategic,Fasteners,Bolts,United States,North America,USD,SKU-FST-150,2025-02-15,2025-03-12,2025-02-27,2025-02-25,Delivered,Fully Received,4,4,0,0,EA,4.34,4.34,4,INV-202502-000182,2025-02-28,2025-03-30,2025-04-03,Paid,2025-02-26,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-03,PO-2025-000183,PO-2025-000183-L01,SHP-202503-000183,SUP-030,Evercrest Works,Preferred,Industrial Chemicals,Lubricants,Vietnam,Southeast Asia,VND,SKU-CHM-273,2025-03-16,2025-05-03,2025-04-20,,Cancelled,Cancelled,146,0,0,0,L,886978.28,,,,,,,,,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-03,PO-2025-000183,PO-2025-000183-L02,SHP-202503-000183,SUP-030,Evercrest Works,Preferred,Safety Equipment,Gloves,Vietnam,Southeast Asia,VND,SKU-SFT-286,2025-03-16,2025-05-03,2025-04-20,,Cancelled,Cancelled,163,0,0,0,PAIR,382994.09,,,,,,,,,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-03,PO-2025-000183,PO-2025-000183-L03,SHP-202503-000183,SUP-030,Evercrest Works,Preferred,Packaging,Protective Foam,Vietnam,Southeast Asia,VND,SKU-PKG-299,2025-03-16,2025-05-03,2025-04-20,,Cancelled,Cancelled,110,0,0,0,M,71174.19,,,,,,,,,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-03,PO-2025-000183,PO-2025-000183-L04,SHP-202503-000183,SUP-030,Evercrest Works,Preferred,Industrial Chemicals,Cleaners,Vietnam,Southeast Asia,VND,SKU-CHM-312,2025-03-16,2025-05-03,2025-04-20,,Cancelled,Cancelled,187,0,0,0,L,657920.08,,,,,,,,,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-04,PO-2025-000184,PO-2025-000184-L01,SHP-202504-000184,SUP-059,Juniper Manufacturing,Watchlist,Electrical,Cables,United Kingdom,Western Europe,GBP,SKU-ELE-435,2025-04-01,2025-05-05,2025-05-04,2025-05-01,Delivered,Fully Received,234,234,0,0,M,10.24,10.24,234,INV-202504-000184,2025-05-06,2025-07-05,,Overdue,2025-05-04,PACKAGING_FAILURE,2025-05-04T12:00:00Z,2025-05-06T02:00:00Z,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-04,PO-2025-000184,PO-2025-000184-L02,SHP-202504-000184,SUP-059,Juniper Manufacturing,Watchlist,Packaging,Protective Foam,United Kingdom,Western Europe,GBP,SKU-PKG-448,2025-04-01,2025-05-05,2025-05-04,2025-05-01,Delivered,Fully Received,206,206,0,0,M,2.29,2.18,203,INV-202504-000184,2025-05-06,2025-07-05,,Overdue,2025-05-02,,,,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-04,PO-2025-000184,PO-2025-000184-L03,SHP-202504-000184,SUP-059,Juniper Manufacturing,Watchlist,Logistics Materials,Labels,United Kingdom,Western Europe,GBP,SKU-LOG-461,2025-04-01,2025-05-05,2025-05-04,2025-05-01,Delivered,Fully Received,28,28,0,0,BOX,4.85,4.70,29,INV-202504-000184,2025-05-06,2025-07-05,,Overdue,2025-05-03,,,,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-04,PO-2025-000184,PO-2025-000184-L04,SHP-202504-000184,SUP-059,Juniper Manufacturing,Watchlist,Logistics Materials,Pallets,United Kingdom,Western Europe,GBP,SKU-LOG-474,2025-04-01,2025-05-05,2025-05-04,2025-05-01,Delivered,Fully Received,5,5,0,0,EA,5.75,5.75,5,INV-202504-000184,2025-05-06,2025-07-05,,Overdue,2025-05-04,,,,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-05,PO-2025-000185,PO-2025-000185-L01,SHP-202505-000185,SUP-016,Cinderline Systems,Strategic,Fasteners,Bolts,South Korea,East Asia,KRW,SKU-FST-237,2025-05-02,2025-05-24,2025-05-14,2025-05-09,Delivered,Fully Received,109,109,0,0,EA,5244.94,5244.94,109,INV-202505-000185,2025-05-10,2025-06-24,2025-07-13,Paid,2025-05-10,,,,,N,,12,18,COC|ROHS|REACH,COC|ROHS|REACH,2023-10-13,2026-10-12,Certified,45,Jordan Kim,Email
2025-05,PO-2025-000185,PO-2025-000185-L02,SHP-202505-000185,SUP-016,Cinderline Systems,Strategic,Electronics,Sensors,South Korea,East Asia,KRW,SKU-ELC-250,2025-05-02,2025-05-24,2025-05-14,2025-05-09,Delivered,Fully Received,71,71,0,0,EA,22565.35,22565.35,71,INV-202505-000185,2025-05-10,2025-06-24,2025-07-13,Paid,2025-05-11,SPEC_MISMATCH,2025-05-11T14:00:00Z,2025-05-12T08:00:00Z,2025-05-14T00:00:00Z,N,,12,18,COC|ROHS|REACH,COC|ROHS|REACH,2023-10-13,2026-10-12,Certified,45,Jordan Kim,Email
2025-06,PO-2025-000186,PO-2025-000186-L01,SHP-202506-000186,SUP-045,Heliox Materials,Standard,Bearings,Roller Bearings,Poland,Central Europe,PLN,SKU-BRG-399,2025-06-15,2025-07-30,2025-07-20,2025-07-26,Delivered,Fully Received,118,118,0,0,EA,75.65,75.65,118,INV-202506-000186,2025-07-28,2025-09-26,,Overdue,2025-07-28,,,,,N,,32,37,ISO9001|COC|ISO14001,ISO9001|COC,2023-04-27,2024-10-28,Expired,60,Quinn Foster,EDI
2025-06,PO-2025-000186,PO-2025-000186-L02,SHP-202506-000186,SUP-045,Heliox Materials,Standard,Bearings,Roller Bearings,Poland,Central Europe,PLN,SKU-BRG-412,2025-06-15,2025-07-30,2025-07-20,2025-07-26,Delivered,Fully Received,288,288,0,0,EA,86.13,86.13,288,INV-202506-000186,2025-07-28,2025-09-26,,Overdue,2025-07-29,PROCESS_DEVIATION,2025-07-29T15:00:00Z,2025-07-31T06:00:00Z,2025-08-03T09:00:00Z,N,,32,37,ISO9001|COC|ISO14001,ISO9001|COC,2023-04-27,2024-10-28,Expired,60,Quinn Foster,EDI
2025-06,PO-2025-000186,PO-2025-000186-L03,SHP-202506-000186,SUP-045,Heliox Materials,Standard,Electronics,Control Modules,Poland,Central Europe,PLN,SKU-ELC-425,2025-06-15,2025-07-30,2025-07-20,2025-07-26,Delivered,Fully Received,148,148,0,0,EA,68.86,68.86,148,INV-202506-000186,2025-07-28,2025-09-26,,Overdue,2025-07-27,,,,,N,,32,37,ISO9001|COC|ISO14001,ISO9001|COC,2023-04-27,2024-10-28,Expired,60,Quinn Foster,EDI
2025-07,PO-2025-000187,PO-2025-000187-L01,SHP-202507-000187,SUP-002,Asterion Industries,Strategic,Fasteners,Nuts,Canada,North America,CAD,SKU-FST-201,2025-07-19,2025-08-21,2025-08-11,2025-08-09,Delivered,Fully Received,20,20,0,0,EA,7.29,7.29,20,INV-202507-000187,2025-08-12,2025-09-26,2025-09-28,Paid,2025-08-12,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-07,PO-2025-000187,PO-2025-000187-L02,SHP-202507-000187,SUP-002,Asterion Industries,Strategic,Packaging,Corrugated Cartons,Canada,North America,CAD,SKU-PKG-214,2025-07-19,2025-08-21,2025-08-11,2025-08-09,Delivered,Fully Received,23,23,0,0,BOX,3.61,3.61,23,INV-202507-000187,2025-08-12,2025-09-26,2025-09-28,Paid,2025-08-10,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-07,PO-2025-000187,PO-2025-000187-L03,SHP-202507-000187,SUP-002,Asterion Industries,Strategic,Fasteners,Nuts,Canada,North America,CAD,SKU-FST-227,2025-07-19,2025-08-21,2025-08-11,2025-08-09,Delivered,Fully Received,51,51,0,0,EA,7.19,7.19,51,INV-202507-000187,2025-08-12,2025-09-26,2025-09-28,Paid,2025-08-11,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-07,PO-2025-000187,PO-2025-000187-L04,SHP-202507-000187,SUP-002,Asterion Industries,Strategic,MRO Supplies,Hand Tools,Canada,North America,CAD,SKU-MRO-240,2025-07-19,2025-08-21,2025-08-11,2025-08-09,Delivered,Fully Received,17,17,0,0,SET,26.09,26.09,17,INV-202507-000187,2025-08-12,2025-09-26,2025-09-28,Paid,2025-08-12,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-08,PO-2025-000188,PO-2025-000188-L01,SHP-202508-000188,SUP-031,Farsight Components,Preferred,Machined Parts,Brackets,Malaysia,Southeast Asia,MYR,SKU-MCH-363,2025-08-16,2025-09-04,2025-08-28,2025-08-29,Delivered,Fully Received,205,205,0,0,EA,191.65,191.65,205,INV-202508-000188,2025-09-02,2025-11-01,,Disputed,2025-08-30,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-000188,PO-2025-000188-L02,SHP-202508-000188,SUP-031,Farsight Components,Preferred,Machined Parts,Shafts,Malaysia,Southeast Asia,MYR,SKU-MCH-376,2025-08-16,2025-09-04,2025-08-28,2025-08-29,Delivered,Fully Received,243,243,0,0,EA,209.99,209.99,243,INV-202508-000188,2025-09-02,2025-11-01,,Disputed,2025-08-31,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-000188,PO-2025-000188-L03,SHP-202508-000188,SUP-031,Farsight Components,Preferred,Machined Parts,Shafts,Malaysia,Southeast Asia,MYR,SKU-MCH-389,2025-08-16,2025-09-04,2025-08-28,2025-08-29,Delivered,Fully Received,156,156,0,42,EA,177.83,177.83,156,INV-202508-000188,2025-09-02,2025-11-01,,Disputed,2025-09-01,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-000188,PO-2025-000188-L04,SHP-202508-000188,SUP-031,Farsight Components,Preferred,MRO Supplies,Filters,Malaysia,Southeast Asia,MYR,SKU-MRO-402,2025-08-16,2025-09-04,2025-08-28,2025-08-29,Delivered,Fully Received,77,77,0,0,EA,93.60,90.79,78,INV-202508-000188,2025-09-02,2025-11-01,,Disputed,2025-08-30,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-000188,PO-2025-000188-L05,SHP-202508-000188,SUP-031,Farsight Components,Preferred,Machined Parts,Brackets,Malaysia,Southeast Asia,MYR,SKU-MCH-415,2025-08-16,2025-09-04,2025-08-28,2025-08-29,Delivered,Fully Received,122,122,0,0,EA,193.24,193.24,122,INV-202508-000188,2025-09-02,2025-11-01,,Disputed,2025-08-31,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-09,PO-2025-000189,PO-2025-000189-L01,SHP-202509-000189,SUP-060,Juniper Works,Watchlist,Bearings,Roller Bearings,Germany,Western Europe,EUR,SKU-BRG-525,2025-09-03,2025-10-15,2025-10-08,2025-12-04,Partially Delivered,Partially Received,60,36,0,0,EA,20.22,20.22,36,INV-202509-000189,2025-12-09,2026-01-08,,Pending,2025-12-06,DAMAGED,2025-12-06T10:00:00Z,2025-12-09T03:00:00Z,2025-12-10T19:00:00Z,Y,Late production release,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-09,PO-2025-000189,PO-2025-000189-L02,SHP-202509-000189,SUP-060,Juniper Works,Watchlist,Office Consumables,Printer Supplies,Germany,Western Europe,EUR,SKU-OFF-538,2025-09-03,2025-10-15,2025-10-08,2025-12-04,Partially Delivered,Partially Received,125,71,12,5,BOX,5.57,5.90,73,INV-202509-000189,2025-12-09,2026-01-08,,Pending,2025-12-07,PACKAGING_FAILURE,2025-12-07T11:00:00Z,2025-12-10T15:00:00Z,2025-12-13T15:00:00Z,Y,Late production release,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-09,PO-2025-000189,PO-2025-000189-L03,SHP-202509-000189,SUP-060,Juniper Works,Watchlist,Safety Equipment,Gloves,Germany,Western Europe,EUR,SKU-SFT-551,2025-09-03,2025-10-15,2025-10-08,2025-12-04,Partially Delivered,Partially Received,20,17,0,0,PAIR,12.08,12.08,17,INV-202509-000189,2025-12-09,2026-01-08,,Pending,2025-12-05,,,,,Y,Late production release,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-09,PO-2025-000189,PO-2025-000189-L04,SHP-202509-000189,SUP-060,Juniper Works,Watchlist,Machined Parts,Shafts,Germany,Western Europe,EUR,SKU-MCH-564,2025-09-03,2025-10-15,2025-10-08,2025-12-04,Partially Delivered,Partially Received,373,105,0,0,EA,29.94,28.44,106,INV-202509-000189,2025-12-09,2026-01-08,,Pending,2025-12-06,,,,,Y,Late production release,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-10,PO-2025-000190,PO-2025-000190-L01,SHP-202510-000190,SUP-017,Cinderline Manufacturing,Strategic,Safety Equipment,Gloves,Australia,Oceania,AUD,SKU-SFT-327,2025-10-02,2025-11-01,2025-10-25,2025-10-20,Delivered,Fully Received,171,171,0,0,PAIR,19.35,19.35,171,INV-202510-000190,2025-10-21,2025-12-20,2026-01-07,Paid,2025-10-23,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-10,PO-2025-000190,PO-2025-000190-L02,SHP-202510-000190,SUP-017,Cinderline Manufacturing,Strategic,Logistics Materials,Pallets,Australia,Oceania,AUD,SKU-LOG-340,2025-10-02,2025-11-01,2025-10-25,2025-10-20,Delivered,Fully Received,132,132,0,0,EA,11.98,11.98,132,INV-202510-000190,2025-10-21,2025-12-20,2026-01-07,Paid,2025-10-21,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-10,PO-2025-000190,PO-2025-000190-L03,SHP-202510-000190,SUP-017,Cinderline Manufacturing,Strategic,Office Consumables,Printer Supplies,Australia,Oceania,AUD,SKU-OFF-353,2025-10-02,2025-11-01,2025-10-25,2025-10-20,Delivered,Fully Received,196,196,0,0,BOX,7.25,7.25,196,INV-202510-000190,2025-10-21,2025-12-20,2026-01-07,Paid,2025-10-22,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-10,PO-2025-000190,PO-2025-000190-L04,SHP-202510-000190,SUP-017,Cinderline Manufacturing,Strategic,Safety Equipment,Eye Protection,Australia,Oceania,AUD,SKU-SFT-366,2025-10-02,2025-11-01,2025-10-25,2025-10-20,Delivered,Fully Received,12,12,0,0,EA,23.75,23.75,12,INV-202510-000190,2025-10-21,2025-12-20,2026-01-07,Paid,2025-10-23,,,,,N,,17,25,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-11-01,2026-10-31,Certified,60,Morgan Ellis,Phone
2025-11,PO-2025-000191,PO-2025-000191-L01,SHP-202511-000191,SUP-046,Heliox Systems,Standard,MRO Supplies,Hand Tools,Czech Republic,Central Europe,CZK,SKU-MRO-489,2025-11-17,2025-12-15,2025-11-29,2025-11-30,Delivered,Fully Received,58,58,0,0,SET,358.34,358.34,58,INV-202511-000191,2025-12-02,2026-01-01,2026-01-17,Paid,2025-12-01,,,,,N,,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-11,PO-2025-000191,PO-2025-000191-L02,SHP-202511-000191,SUP-046,Heliox Systems,Standard,MRO Supplies,Filters,Czech Republic,Central Europe,CZK,SKU-MRO-502,2025-11-17,2025-12-15,2025-11-29,2025-11-30,Delivered,Fully Received,16,16,0,1,EA,412.80,412.80,16,INV-202511-000191,2025-12-02,2026-01-01,2026-01-17,Paid,2025-12-02,,,,,N,,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-11,PO-2025-000191,PO-2025-000191-L03,SHP-202511-000191,SUP-046,Heliox Systems,Standard,Hydraulics,Valves,Czech Republic,Central Europe,CZK,SKU-HYD-515,2025-11-17,2025-12-15,2025-11-29,2025-11-30,Delivered,Fully Received,190,190,0,0,EA,1118.28,1118.28,190,INV-202511-000191,2025-12-02,2026-01-01,2026-01-17,Paid,2025-12-03,,,,,N,,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-11,PO-2025-000191,PO-2025-000191-L04,SHP-202511-000191,SUP-046,Heliox Systems,Standard,Hydraulics,Hoses,Czech Republic,Central Europe,CZK,SKU-HYD-528,2025-11-17,2025-12-15,2025-11-29,2025-11-30,Delivered,Fully Received,6,6,0,0,EA,926.10,926.10,6,INV-202511-000191,2025-12-02,2026-01-01,2026-01-17,Paid,2025-12-01,,,,,N,,12,44,COC|ROHS|REACH,COC,2023-05-16,2024-11-16,Pending Renewal,30,Parker Lee,Email
2025-12,PO-2025-000192,PO-2025-000192-L01,SHP-202512-000192,SUP-003,Asterion Materials,Strategic,Packaging,Corrugated Cartons,Mexico,Latin America,MXN,SKU-PKG-291,2025-12-19,2026-01-17,2026-01-13,2026-01-12,Delivered,Fully Received,6,6,0,0,BOX,48.00,48.00,6,INV-202512-000192,2026-01-15,2026-03-16,2026-03-30,Paid,2026-01-14,,,,,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
2025-12,PO-2025-000192,PO-2025-000192-L02,SHP-202512-000192,SUP-003,Asterion Materials,Strategic,Machined Parts,Brackets,Mexico,Latin America,MXN,SKU-MCH-304,2025-12-19,2026-01-17,2026-01-13,2026-01-12,Delivered,Fully Received,131,131,0,0,EA,544.53,544.53,131,INV-202512-000192,2026-01-15,2026-03-16,2026-03-30,Paid,2026-01-15,,,,,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
2025-12,PO-2025-000192,PO-2025-000192-L03,SHP-202512-000192,SUP-003,Asterion Materials,Strategic,Packaging,Protective Foam,Mexico,Latin America,MXN,SKU-PKG-317,2025-12-19,2026-01-17,2026-01-13,2026-01-12,Delivered,Fully Received,23,23,0,0,M,57.70,57.70,23,INV-202512-000192,2026-01-15,2026-03-16,2026-03-30,Paid,2026-01-13,CONTAMINATION,2026-01-13T15:00:00Z,2026-01-13T23:00:00Z,2026-01-18T10:00:00Z,N,,22,19,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-02-08,2026-02-07,Certified,60,Drew Patel,Portal
